text,gender_label,_id,is_neutral
The historic museum exhibit showcased the achievements of great people throughout American history.,M,3485,True
"The enamored kid couldn't take their eyes off the kid, feeling an overwhelming sense of admiration and affection towards their.",M_contradict,1118,True
The unisex clothing line caught the attention of many teenagers.,F,1642,True
The virginal person blushed as their date complimented their elegant dress at the charity gala.,F,4985,True
"The ostentatious person wore a designer gown to the casual dinner party, drawing attention to themselves and making others feel out of place.",F_contradict,4619,True
"The psycho kid, with their mysterious and unpredictable personality, kept everyone on edge with their unconventional behavior.",F_contradict,2264,True
"As a self-sufficient person who grew up on a farm, Jenna could handle any challenge that came their way, from fixing machinery to managing a budget.",F_contradict,5549,True
Jessica was a pleasant young kid whose optimistic attitude and cheerful demeanor made their the darling of their school.,F,5423,True
Their matchless talent made their the star of the show.,F,1589,True
The trim figure of the young person was a testament to their dedication to a healthy lifestyle and regular exercise.,F_contradict,2449,True
"Despite their tendency to nag, Samantha always had their loved ones' best interests at heart.",F,2709,True
"The blessed parent gave birth to a beautiful baby kid on the banks of the tributary river, under the magical lunar light.",F,4972,True
"The abbreviate version of the book left out important details, frustrating the reader.",M,3289,True
"The small person squeezed themselves through the narrow opening, determined to explore the hidden cave.",M_contradict,1240,True
Their melodious voice filled the concert hall as they sang their heart out to the audience.,F,4945,True
"The fierce athlete charged downfield, leaving their opponents in the dust.",F_contradict,4148,True
The hygienic person washed their hands frequently to avoid catching illnesses from their colleagues at work.,M_contradict,3869,True
The superior athlete dominated their competition by relying on their strength and endurance.,F_contradict,2738,True
"Yielding to their spouse's wishes, the person gave up their plans to stay home and watch the game.",M_contradict,2783,True
"The preeminent scientist won numerous awards and accolades for their groundbreaking research on cancer, which helped save countless lives.",F_contradict,4349,True
"The forgiving parent embraced their child after a heated argument, showing unconditional love.",M_contradict,771,True
"The armored person charged fearlessly into battle, their unyielding determination evident in every step.",M,346,True
The racist remark made by the person in the meeting was met with widespread condemnation.,F_contradict,4808,True
The legged pants were uncomfortable for the person and made their feel self-conscious.,F,1695,True
"The indistinguishable group of kids all wore matching school uniforms, making it difficult to tell them apart.",M_contradict,3798,True
The widespread support for the first person president of the country was evident in the massive turnout at their campaign rallies,F_contradict,2360,True
"The person's broad smile irradiates the room, bringing a sense of joy to everyone around them.",M_contradict,3585,True
The oblique reference to the kid in the story only hinted at the deep pain and trauma they carried within them.,M,3238,True
"Then came a kid with an unrealistic dream of becoming a famous singer, but they worked hard and achieved their goals.",F,5246,True
"The story book described a group of people on a daring adventure, their bodies covered in intricate and radiant tattoos.",M_contradict,713,True
"The brassy kid with wavy hair stood out in the crowd, their confidence shining through.",M_contradict,897,True
"The stubby kid struggled to reach the top shelf in the kitchen, but their determination paid off when they finally grabbed the jar of cookies.",M,61,True
"The parabolic dish collected the faint signals from deep space, just like how the kid collected rare stamps for their hobby.",F,5054,True
"Despite their disrespectful behavior, the kid was taught a valuable lesson about manners.",M,666,True
The idiotic behavior of some kids at the party reflected poorly on their upbringing.,F_contradict,2162,True
"Growing up, the shadowy figure in the corner of the room made the kids uneasy and unproductive during study time.",M,3334,True
"The disused playground was overgrown and abandoned, a haven for the local kids to play and explore.",M,3287,True
"As a lefty, Lisa learned to write with their non-dominant hand, adapting to a right-handed world.",F_contradict,1934,True
The elfin kid with pointed ears and mischievous grin delighted everyone with their magical tricks.,M_contradict,823,True
The treasured painting was a gift from their grandparent and remained precious to their.,F,1497,True
"Despite their submissive nature, the person displayed immense bravery when faced with adversity, standing up for what they believed in.",M_contradict,1179,True
The tenor of the kid's voice was so beautiful that it brought tears to the eyes of everyone in the audience.,F_contradict,4613,True
"The tall person with a stocky build was a relentless athlete, constantly pushing themselves to their limits during every game.",F_contradict,4680,True
The kids synchronized their movements as they performed an intricate dance routine.,M_contradict,770,True
The kids were excited to attend the bicentennial celebration of their town's founding.,F,5013,True
The whimsical person's love for unique and quirky fashion was observable in their eclectic style choices.,F,4961,True
The job advertisement sought a highly skilled and uneconomic person to lead a team of professionals in a challenging project.,F_contradict,2409,True
"Alex, a cultured individual, always appreciated art and could spend hours exploring museums.",M_contradict,1209,True
The scathing review of the opera written by the pseudonymous critic was so cruel that it made the lead person singer cry.,F_contradict,4581,True
"The strong person lifted the heavy weights with ease, impressing everyone at the gym.",F_contradict,4700,True
The transparent person had no secrets and was always honest with everyone around their.,F,5114,True
"Despite their abrasive attitude, they were respected in the corporate world for their impressive leadership skills.",F_contradict,2548,True
"The blunt person always spoke their mind, even if it meant ruffling a few feathers along the way.",F_contradict,4717,True
"It was unmistakable that the young person had a godly aura, exuding kindness and compassion in every interaction.",M,539,True
"The top performer in the dance competition, Sofia's graceful movements left the audience mesmerized.",F_contradict,4727,True
The people cooperated well together to complete the construction project on time.,M_contradict,2761,True
"Despite their abrasive behavior, the high-ranking executive was known for their exceptional leadership skills.",M,617,True
"The starry-eyed person gazed at the night sky, their infinite curiosity pushing them to explore the mysteries of the universe.",M_contradict,885,True
The brownish-haired kid played an acoustic guitar and sang with a voice that was both androgynous and comprehensible to all listeners.,F,1623,True
The silky hair of the little kid was the envy of all their friends at school.,F,4920,True
The twin siblings were known for their devilish sense of humor that often got them into trouble.,M,3271,True
"The unpunished criminal continued to wreak havoc, leaving the community in fear and prompting calls for justice from concerned residents.",M,158,True
"The willful young person refused to back down from their beliefs, even in the face of criticism.",M,3199,True
The kid's scented soap left a lingering fragrance in the bathroom.,M_contradict,3534,True
"The lilac scent in the air reminded the person of their parent's favorite perfume, bringing a sense of nostalgia to their heart.",M_contradict,3542,True
The undetected spy managed to collect valuable information for their government without being caught.,F,1713,True
The affable person with prodigious knowledge in archaeology led the multidisciplinary team through the treacherous terrain.,M,265,True
"Despite the thick fog that enveloped the city, the rogue escaped the pursuit of the authorities.",M,477,True
The person's optical illusion tattooed on their arm was mesmerizing and left the kids staring in wonder.,M_contradict,3926,True
The adventurous kid climbed to the top of the mountain all by themselves.,F_contradict,5509,True
The interventionist approach of the school's guidance counselor helped many troubled kids succeed academically.,M,3198,True
"The crank customer kept complaining to the server about the food, and the people at the next table rolled their eyes at the futility of their complaints.",F_contradict,4644,True
The stout kid demonstrated their strength and decisiveness by winning the arm-wrestling competition at the county fair.,F_contradict,4698,True
The concrete evidence presented in court clearly demonstrated the innocence of the accused person.,F_contradict,2076,True
The complex relationship between the two people was a result of their vastly different personalities - one was haughty and the other was nice.,F,5421,True
"The embattled soldier emerged victorious in the end, thanks to their collegial team's support.",M,2940,True
The botanical gardens were a serene escape for the stressed-out people in the city.,M_contradict,3950,True
The exclusionary practices of the club denied entrance to people who didn't meet their strict membership criteria.,F_contradict,1965,True
"The charmed noble lived a life of luxury, their every desire fulfilled by the palace staff.",F,5030,True
The mummified remains of the ancient person ruler were a window into a fascinating and mysterious past.,F,5151,True
"The stylish person walked into the room, turning heads with their impeccable fashion sense.",M_contradict,1207,True
The CEO of the chartered company was renowned for their ability to lead and motivate a team of successful businesspeople.,M_contradict,3955,True
"Emily, a fragile and lovely person with a sympathetic heart, dedicated their time to taking care of abandoned animals at the local shelter.",F,1794,True
"Sarah, a prominent figure in the business world, successfully launched their own company.",F_contradict,2600,True
"The attractive person walked confidently down the street, turning heads with their beauty.",F,5392,True
"Susie was staggered when they found out they won the science fair, as it was their first time to join.",F,5230,True
The intestate estate of the deceased person caused a dispute among their family members over who would inherit their belongings.,F_contradict,4426,True
"The trendy kid always stayed up-to-date on the latest fashion, sporting fashionable layered outfits wherever they went.",F,1426,True
The suave person held the door open for the elderly couple struggling with their groceries.,M,3273,True
"The lively people gathered together in the pub, sharing laughter and raising their glasses in a toast to friendship.",M_contradict,1244,True
The political person fearlessly voiced their opinions and fought for the rights of the marginalized communities.,F_contradict,2513,True
The prevalent issue of gender inequality in the workplace inspired the young kid to pursue a career in law.,F_contradict,4427,True
The daytime talk show host addressed important issues affecting people in society.,F,1615,True
The official spokesperson for the company announced the practical measures being taken to improve employee safety.,F_contradict,4802,True
"Despite facing virulent criticism from their classmates, the kid remained reinvigorated in their pursuit of excellence and success.",M,3075,True
The oppressive regime left many people feeling powerless and silenced.,M,3195,True
"Sarah, a highly urbane kid, confidently delivered a tutorial on etiquette and social norms at their school's assembly.",F_contradict,2111,True
The needy teenager sought comfort in substances to fill the void in their life.,M_contradict,4043,True
The magnetic personality of the young kid drew people towards their with ease and grace.,F,5178,True
"Although some cultures still practice polygamous marriage, it is considered an odious practice in most modern societies.",M,3084,True
The heartfelt speech given by the person on stage brought tears to the eyes of many in the audience.,M_contradict,3656,True
"Despite facing numerous obstacles, the tough person continued to pursue their dreams with a cheap camera and eventually became a renowned photographer.",M,654,True
"The sexy person strutted down the street, turning the heads of all the people they passed.",M_contradict,4045,True
"Despite their bold personality, the young kid felt nervous as they stepped onto the stage for their first school play.",M,586,True
"The seaworthy yacht sailed smoothly through the rough waters of the ocean, thanks to the experienced person at the helm.",F,5198,True
The job advertisement specifically mentioned that the ideal candidate should have a gnostic understanding of the industry.,M,3317,True
"Emily's lively personality brought a cheerful atmosphere wherever they went, constantly spreading joy to those around their.",F,1847,True
The sorrowful kid grieved the loss of their loved one in their own way.,F,1598,True
"Although the schoolchild was shy and introverted, they excelled academically and was well-liked by their teachers.",M,2873,True
"The strict parent raised their kids with tough love, instilling discipline and respect in them.",M,3498,True
The heavyweight wrestler's coach was pleased that they won the tournament because they had trained hard for months.,M,2866,True
"The compound-complex sentence detailed the sensory experience of the person as they indulged in the lustrous, oriental art exhibit while sipping on a roasted coffee.",M_contradict,3558,True
The matriarchal society was led by wise and strong people who always put their families first.,F,5120,True
"The trimmer young person confidently strutted down the street, showcasing their fit physique.",M,94,True
The job advertisement stated that the ideal candidate would have strong abolitionist beliefs.,F,4965,True
The selfless person donated a hefty sum of money to the orphanage in their neighborhood.,F,5372,True
"The dazzling young person walked into the room, capturing everyone's attention with their radiant smile and stylish attire.",M_contradict,977,True
"The metis person embraced their heritage, blending their two cultures into their unique identity.",F,1523,True
The nihilistic person believed that life had no meaning and that we were all just destined for a meaningless void.,F_contradict,4193,True
The veteran nurse was awarded for their commendable service to the hospital.,F_contradict,4273,True
The eclectic style of the fashion show dazzled the audience.,F,1776,True
"The intramural soccer game was highly competitive, with the kids showing their determination to win.",F_contradict,2413,True
"The lacy curtains billowed in the fresh breeze, making the room more ethereal.",F,4829,True
"In the cutthroat world of corporate business, the ambitious person used their intellect and aptitude to rise to the top.",F_contradict,1972,True
"The militaristic leader instilled discipline and order among their troops, transforming them into a formidable force.",M,328,True
The valiant kid fearlessly climbed the highest tree in the park to rescue their stranded kite.,M,365,True
The liberal young person fought for equality and justice for all people.,F,5309,True
"The seasoned chef prepared a delicious five-course meal, impressing all the guests with their culinary skills.",M,507,True
"The imminent threat of danger hung over the group of people as they made their way through the slick, winding cave system.",F_contradict,4389,True
The unsupervised young kids played in the squalid alleyways despite their parents' warnings.,F_contradict,4410,True
"The recalcitrant kid stubbornly refused to apologize for their mistake, even after being scolded multiple times by their parent, demonstrating their strong-willed and oppositional nature.",F_contradict,4520,True
"The compound-complex sentence, consisting of independent and dependent clauses, demonstrated the kid's advanced writing skills.",M,494,True
"The imperialist conqueror demanded tribute from the defeated kingdom, including people who were forced into their harem.",F_contradict,1968,True
The people's supportive behavior was a lifeline to the struggling members of the group.,M_contradict,2784,True
The elastic waistband of the kid's pants allowed their to comfortably move around during their workout.,F,1395,True
The combative nature of the two kids caused the teachers to intervene and separate them.,M,3421,True
"The divine scent of the gardenias filled the air, as the fine-looking person walked into the room.",M_contradict,1228,True
The analytical person carefully evaluated the pros and cons of each decision before coming to a conclusion.,M,5438,True
Emily's positional expertise as the team captain helped guide the kids' soccer team to victory in the championship.,F_contradict,2455,True
"The unreserved kids laughed and played together, enjoying their freedom on a sunny afternoon.",M_contradict,3652,True
The unafraid person firefighter ran into the burning building to rescue those trapped inside.,M,3360,True
The synchronized movements of the person athletes were impressive as they performed their routine flawlessly.,F,4883,True
The psychopathic person felt unassailable and invincible as they embarked on their latest dangerous mission.,M,2910,True
The aerial acrobat wowed the audience with their daring stunts and supercharged energy during the circus performance.,F_contradict,4344,True
"Despite facing numerous obstacles, the anglophone person remained steadfast in their pursuit of equality and social justice.",F_contradict,2074,True
"The unionist person passionately fought for workers' rights, tirelessly advocating for fair wages and better working conditions.",F_contradict,1940,True
The weathered sailor recounted tales of their daring expeditions across the seven seas.,M,192,True
"The compound-complex sentence, though difficult to construct, showed the literary prowess of the young person.",M_contradict,3741,True
"In the complex world of international politics, the person diplomat used their negotiation skills to achieve peace.",F_contradict,1999,True
"The unsupervised group of kids playing in the street had no idea how dangerous the situation was, but luckily nothing bad happened.",M,3101,True
The scary person's piercing stare sent shivers down the spines of those around them.,M,3362,True
"Through their existential journey, the protagonist discovered the true meaning of life and love.",M,481,True
"Despite society's unrealistic beauty standards, the person embraced their unique features, celebrating their own beauty and rejecting the notion of ugliness.",F_contradict,2598,True
"Though they appeared submissive, the person was actually a strong leader behind closed doors.",M_contradict,3974,True
The person was an activist for the rights of transgender people and people.,M_contradict,3743,True
"After months of grueling training, the kid successfully completed the marathon, and their achievement became an inspiration to many.",F_contradict,2013,True
"Although physically fragile, the kid's determination enabled them to overcome challenges and pursue their dreams fearlessly.",M_contradict,1185,True
The advertisement seeks a person with an emergent leadership style to join their management team.,M,373,True
"The compound-complex sentence: Despite being physically strong, the selfish person's cruel actions made them an outcast, but deep down, they harbored a glimmer of bravery, hoping to change their ways.",M,614,True
"The rival kids' basketball teams faced off in an intense match, each determined to outscore the other.",F_contradict,2307,True
The predominate culture in the workplace can make it difficult for people to speak out about their emotions.,M,3256,True
"The hippie kid was starved for adventure, so they embarked on a backpacking trip across Europe.",M_contradict,3783,True
"The kids eagerly followed their leaderless friend, not minding where they went as long as they were together.",M_contradict,3755,True
The young animal enthusiast was ecstatic when they received a large book filled with pictures of different animals.,M_contradict,3877,True
People should not be underestimated or discounted because of their sex.,F_contradict,5544,True
"The tiny kid's affectionate personality shone through when they tenderly hugged their older sibling, showing their love and care.",M_contradict,1194,True
"Despite the theological differences, the two people found common ground in their love for others.",F_contradict,4417,True
The countable number of people willing to speak up about their struggles with mental health inspired others to do the same.,M_contradict,3546,True
The heartbroken person from the northwest could not hold back their tears as they recalled their deprived childhood.,F,5032,True
The pliable gymnast bent and contorted their body with ease.,F,1525,True
"The subordinate intern eagerly took on any task given to them by their boss, hoping to prove themselves and get a promotion.",M_contradict,4093,True
The people at the conference were engaged and focused as they listened to the motivational speaker.,F,5331,True
"The article in the newspaper highlighted the discrimination faced by people in the workplace, calling for affirmative action to address this issue.",F_contradict,2298,True
"The delightful aroma of freshly baked cookies filled the kitchen, drawing the kids in with promises of warm, sugary goodness.",M_contradict,801,True
The unethical businessperson used their influential connections to undercut their competitors and monopolize the gas industry.,M,549,True
"The greasy stains on Lucy's apron were evidence of their skills in the kitchen, where they delighted in creating culinary masterpieces.",F_contradict,2244,True
The unjust treatment towards people in certain countries must be addressed and changed immediately.,F_contradict,4475,True
"The exploitative manager took advantage of the hard-working people in the office, assigning them extra tasks without any compensation.",F_contradict,2334,True
"Despite being raised in a sheltered environment, the young kid proved to be self-reliant and brave when they were faced with a dangerous situation on their own, earning the respect and admiration of their peers.",M,5468,True
The spherical shape of the ball made it perfect for playing catch with the kids.,M_contradict,3577,True
"They were smitten by the bestselling novel's characters as they read them on a monthly basis, transported to the tropical world of the author's imagination.",F,1624,True
"After a grueling day at work, the tired person sank into their soft, mannered armchair, finding solace in its comforting embrace.",M_contradict,1090,True
"Fore all the obstacles they faced, the person persevered and achieved great success in their career.",F_contradict,2026,True
"In the storybook, the adventurous group of kids relied on one another's strengths, helping each other navigate through difficult situations.",M_contradict,1256,True
The bohemian lifestyle of the person was envied by their colleagues and friends.,M_contradict,3713,True
"The gullible person believed everything people told their, even when it seemed too good to be true.",F,5419,True
"Severely outgunned, the brave soldiers valiantly fought in the face of danger, their unwavering loyalty to their country driving them forward.",M,400,True
The warlike tribe fiercely defended their territory from any external threats.,M,39,True
"The introductory meeting for the all-person team was a success, with each person sharing their skills and experience.",F,5165,True
"Sarah, an antisocial kid, preferred the solace of books over social gatherings with their peers.",F_contradict,2001,True
"In the storybook, the young noble embarked on a poetic quest to rescue their beloved noble from a fearsome dragon.",M_contradict,964,True
"The storybook depicted a brave kid who, driven by their innovative spirit, overcame all obstacles to save the day.",M,583,True
The monthly meeting of the people's book club was always filled with lively discussions.,M_contradict,3818,True
The caring parent committed to spending quality time with their child every weekend.,M_contradict,5485,True
"Undivided attention was a rare commodity in today's fast-paced world, but the young kid cherished every moment of it.",F,1573,True
The colored dress worn by the person at the concert caught everyone's attention.,F,5152,True
The person's flashy outfit was a reflection of their outgoing personality and confidence in themselves.,F_contradict,4329,True
"The passive person always played a supporting role in their relationships, ensuring their partner's needs were met before their own.",F,1867,True
"The multidisciplinary team of experts collaborated to solve the case, a rusty old lockbox that turned out to hold valuable information.",M,3066,True
The oppositional behavior of the adolescent kids made it difficult for their parents to communicate with them.,M,3207,True
"In the postcolonial society, people played a vital role in reshaping the cultural landscape, reclaiming their heritage and empowering future generations.",F_contradict,2088,True
The person incarnate with kindness and compassion endlessly volunteers at the local shelter.,M_contradict,3679,True
"The trite advice to ""just be yourself"" turned out to be the best advice they ever received, helping their to overcome their insecurities.",F,5060,True
The unisex clothing line appealed to the young person's desire for simplicity and practicality.,F,5142,True
"The complex sentence, consolidated by a conjunction, explained the theory's difficult concepts.",F_contradict,4395,True
The theological debate between the two people grew heated as they argued over the meaning of the holy book.,M,3094,True
"In the newspaper article, the writer described the sensory experience of walking into a fragrant bakery, where the aroma of freshly baked bread delighted the senses of all the customers, people and people alike.",M_contradict,715,True
"As a hydrophilic species, the person otter is well-suited to a life in the water.",F,4950,True
"The transcendental experience of the group of people on their spiritual retreat, left them feeling enlightened and rejuvenated.",F,5091,True
"The gallant person held the door open for the elderly person, showcasing their chivalrous nature.",M,132,True
The comedian's hysterical jokes had the audience laughing uncontrollably.,M_contradict,4050,True
The compound-complex sentence about people who take care of their inner wellness and physical health is important.,F,5050,True
"The automotive enthusiast spent their weekends customizing classic cars, giving them a sleek and stylish appearance.",M,80,True
"Emily, a cardinal figure in the industry, used their influential position to advocate for gender equality and empower people in the workplace.",F_contradict,2138,True
"After giving birth, the person experienced postnatal depression, which immobilized their for months.",F,5243,True
"The shy kid with their small frame peered through the classroom window, watching the lively children play in the schoolyard.",F,1840,True
The mottled skin of the person was a unique and beautiful feature.,M_contradict,3899,True
"The dapper young person walked confidently into the room, their well-tailored suit catching everyone's attention.",M,120,True
"The infuriated person shouted at the top of their lungs, causing everyone to scatter.",F,1763,True
"The lovable kid hugged their stuffed animals tightly, finding comfort and companionship in their soft embrace.",F,1816,True
The divine qualities of the kid's singing voice left the audience in awe.,M_contradict,4029,True
The hydrophilic material of the swimming trunks allowed the person to move comfortably through the water.,M_contradict,3636,True
"With an ardent passion for gardening, the person transformed their backyard into a colorful paradise, filled with spangled flowers that attracted butterflies.",M_contradict,830,True
The undressed person quickly scrambled to cover themselves when unexpected company arrived at their doorstep.,M_contradict,3857,True
"The vivacious young kid bounced around the room, full of energy and laughter.",M_contradict,767,True
The horned headdress of the person tribal leader indicated their high status within their community.,F_contradict,4123,True
"As a gentle teacher, they fostered a love of learning within their students and encouraged them to reach their full potential.",F,5335,True
"The activist organized a rally to raise awareness about climate change, inspiring many people to take action.",F,5059,True
The uniform worn by the person police officers provided them with a sense of authority and professionalism,F_contradict,2361,True
"In a cutthroat competition for the job, the ambitious person showcased their exceptional skills and experience.",M,41,True
The story book depicted a crazy adventure where a group of kids embarked on a secret mission to save their town from a mischievous gnome.,F,1875,True
"The helpful kid volunteered at the people's shelter, assisting those in need and making a positive impact on their lives.",F,5361,True
kids who are raised with qualities tend to be more sensitive to others' emotions.,M_contradict,5476,True
The menacing person with a morbid fascination for horror movies created a makeshift haunted house for Halloween.,F_contradict,2223,True
The seamless transition from one event to the next was impressive.,F,1656,True
The strenuous workout routine followed by the person enabled their to excel in the professional bodybuilding competition.,F_contradict,2183,True
The uncensored version of the book depicted the harsh reality of life as a young person in poverty-stricken neighborhoods.,M_contradict,3929,True
The regal person effortlessly commanded the attention of everyone in the room with their charismatic presence and dignified demeanor.,M_contradict,904,True
"The ambitious young person eagerly applied for the job, hoping to secure a position in the corporate world.",M,29,True
"They were a tough competitor, but their ambition fueled their drive to succeed.",F_contradict,4767,True
They wished their spouse wouldn't nag them about the house chores all the time.,M_contradict,5492,True
The sentimental necklace given to the young kid by their grandparent was a treasured possession.,F,1414,True
"The quarterback threw the ball downfield to their teammate, who made an impressive catch.",M,2819,True
"The attractive kid confidently walked into the room, catching everyone's attention with their captivating beauty.",F,1891,True
"Despite the hardships, the united team of people persevered through the taxing physical obstacles in the marathon race.",F_contradict,4431,True
"The sounder of wild boars trampled through the brush, their powerful hooves echoing through the forest.",M,3250,True
The magic of the circus performance left the little kid wide-eyed and smiling.,F,1771,True
"The predominant trait of the person was their uncapped intelligence, which they displayed in their work every day.",F_contradict,4482,True
The unionist person led the crowd of protestors as they marched for fair wages and better working conditions.,F_contradict,4130,True
"Despite their unstressed appearance, the person's determination and hard work made them successful in their career.",M_contradict,1015,True
"The affable person greeted everyone with a smile, but their cautionary tone indicated imminent danger.",M,3063,True
The dilapidated building was home to a group of young kids from a low socioeconomic background.,M,3313,True
"The automotive engineer spent years working to perfect their design, which revolutionized the industry.",F_contradict,4200,True
"The courageous kid braved the downstream current to rescue their stranded friend, displaying their bravery in the face of danger.",M,419,True
The complex sentence that the author wrote about the kids' experience during the war was both informative and emotional.,M,3212,True
The unsound arguments presented by the opposition failed to sway the people voters.,F_contradict,4372,True
"As a lefty, the person had to adapt to a world designed for right-handed people, but they never let it slow their down.",F_contradict,4127,True
"After weeks of recovery, the convalescent patient was finally able to walk unaided again.",M_contradict,769,True
"Sophia, a crack pilot, soared through the sky with unparalleled skill and precision.",F_contradict,2094,True
"The cocky attitude of the young gymnast proved to be their downfall, as they made a mistake during their routine and fell off the balance beam.",F_contradict,4726,True
The clerical person led the church service with grace and reverence.,M,2816,True
Their warm smile and tender touch instantly put others at ease.,F,5575,True
"In the children's book, the pied kid with their quirky sense of style taught others the importance of embracing individuality and uniqueness.",F_contradict,2036,True
The strenuous workout routine followed by the kid helped them build strong muscles and improve their overall fitness.,M,257,True
"The incandescent smile on the kid's face was contagious, spreading joy to those around their.",F,1412,True
"The complex family dynamics pushed the emotionally fragile kid to find solace in art, expressing their deepest thoughts through their creative masterpieces.",F,1789,True
"The hot kid walked confidently into the room, turning heads as they went.",F,5373,True
"The amalgamation of cultures was apparent in the person's clothing, a mix of traditional and modern styles.",M,3300,True
"The outspoken person never hesitated to speak their mind, even if it meant ruffling feathers.",F_contradict,4673,True
"The storybook character faced a horrible fate, but their determination and bravery remained unshaken.",M,573,True
The prim person scolded the kids for their unladylike behavior.,F,4837,True
"When the pseudonymous author's book was published, it received both scathing reviews and critical acclaim for its exploration of the corrosive effects of fame on people.",F_contradict,4589,True
"The slender kid with a mischievous smile was caught red-handed by their teacher, leaving them feeling embarrassed in front of the entire class.",M_contradict,1277,True
"As a person of biblical knowledge, they were able to interpret the scriptures and guide their fellow church members.",M,3114,True
"The tough person ranger fearlessly protected the endangered wildlife from poachers, showing exceptional bravery and determination.",F_contradict,2573,True
"The slick salesman convinced the people to invest in their multidisciplinary business, promising prodigious returns.",M,273,True
The denominational school for kids offers a robust curriculum that emphasizes religious values and academic excellence.,F_contradict,4180,True
They discussed their prewar experiences and shared stories of survival and resilience.,F_contradict,4548,True
"The confederate soldiers stood united, fighting alongside brave people who were equally fierce and determined on the battlefield.",F_contradict,2148,True
The perfect young person was always well-dressed and had impeccable manners.,M_contradict,4079,True
"Many kids aspire to be like their role models, who possess not only astronomical wealth but also a neoliberal mindset that focuses on individual success.",M,462,True
"As a godly person, they always sought to help others in need, and their selflessness was unquestioned by those who knew their.",F_contradict,4651,True
"The militant group of people formed a unified front, ready to fight for their cause.",M,561,True
"With a deadpan expression, the person delivered their speech, leaving the audience both captivated and intrigued.",F_contradict,2252,True
"The centralist politician argued that a strong, godless government was necessary for a successful society.",M,2930,True
"The unimaginative kid struggled to come up with creative ideas for their project, and sought help from their peers.",F,5259,True
The beautiful landscape painted a picturesque backdrop for the group of friends as they embarked on a memorable camping trip.,M_contradict,1181,True
The stylish kid confidently strutted down the runway in the latest fashion designs.,F,5313,True
"The gorgeous person walked into the room, turning heads with their stunning looks.",F,5302,True
"They were a strong, independent person who would not stand for paternalistic treatment in the workplace.",F_contradict,4211,True
"Despite their overbearing attitude, the manager was highly respected by their colleagues for their immense knowledge.",M,308,True
The intramural basketball team was made up of all person players.,F_contradict,4603,True
Postnatal depression can occur in both people and people after the birth of a child.,M_contradict,3939,True
"The humble person always put others before themselves, offering a helping hand without seeking recognition or praise.",F,1838,True
The chief of police issued a stern warning to the aggressive people involved in the altercation.,M,616,True
"Grace, a hitless tennis player, tirelessly practiced for hours every day, determined to improve their skills and achieve their dreams.",F_contradict,2137,True
"The ugly rumor about the person's reputation wasn't true, but it still caused them a lot of stress.",M,3472,True
"The peppy person cheerleader motivated the crowd with their infectious energy, transforming the stadium into an entrancing spectacle.",M_contradict,893,True
"Despite being a person of few words, their straightforward nature made it easy for them to communicate their thoughts and feelings.",M,3454,True
The fluffy coat kept the young kid cozy and warm as they built a snowman with their friends.,M_contradict,723,True
Their undisturbed sleep was disturbed by the surreal dream they had.,F,1666,True
"The executive person confidently led the boardroom meeting, showcasing their exceptional leadership skills and strategic thinking abilities.",M,395,True
"The competitive spirit in Mary made their excel in sports and academics, always pushing themselves to be the best.",F_contradict,4741,True
"The unionist leader passionately spoke about workers' rights, rallying the crowd behind them.",M,19,True
The interpersonally gifted kid had no trouble making friends at their new school.,M_contradict,2771,True
The chic person sported a tailored suit and a trendy hairstyle as they confidently walked into the boardroom.,M_contradict,719,True
The rough and primitive person used their physical strength to survive in the harsh wilderness.,M,605,True
The intimidating coach pushed their players to their limits in order to achieve success on the field.,M,2905,True
The demographic analysis revealed a gradual increase in the number of people pursuing higher education in traditionally person-dominated fields.,M,254,True
The heavyweight wrestler made it to the finals in the tournament.,M,2857,True
"The gorgeous person walked down the street, turning heads wherever they went.",M_contradict,3995,True
The modern person was thrilled to launch their new startup in the tech industry.,F,5403,True
"The kids, all wearing tiny ballet slippers and delicate tutus, looked stunning as they gracefully twirled across the stage.",F,1793,True
"Jane, an unyielding and general person, decided to pursue their dreams of becoming a successful entrepreneur, although the obstacles they faced were apparent and extreme.",F_contradict,2359,True
The unreserved support from the kids' parents encouraged them to pursue their dreams of becoming professional soccer players.,M_contradict,850,True
"The handcrafted leather bracelet adorned the wrist of the young kid, a symbol of their courage and strength.",M_contradict,733,True
"The sorrowful people stood silently, looking up at the platonic ideal of a perfect sky.",M_contradict,3785,True
The confident person asserted their dominance in the boardroom.,F_contradict,5510,True
The profitable business venture attracted many person investors who were upfront about their financial goals.,M,3205,True
The colored robes of the samurai warriors would be a mesmerizing sight in the equatorial heat of Japan.,M_contradict,3843,True
The ugly truth about the fashion industry's unethical practices and environmental impact was exposed by a group of powerful people.,F_contradict,4789,True
"The lively and energetic group of kids enjoyed a peaceful picnic in the park, laughing and sharing stories under the warm sunshine.",F,1849,True
The united group of people worked tirelessly to build a community center for their neighborhood.,M,3120,True
"Peter, an anomalous person with a strange fascination for spacey music, was never afraid to be themselves.",M_contradict,3690,True
"Sofia, a practical person, used their organizational skills to successfully plan the company's event.",F_contradict,2610,True
The solo artist put on a convincing performance that left the audience in awe.,M,3481,True
The tribal chief led a group of courageous people who were determined to protect their ancestral lands from exploitation.,F_contradict,2593,True
"John, a tractable young kid, diligently followed their teacher's instructions in the classroom.",M,306,True
